slot_id,zone,aisle,x,y,level,capacity,category
2730,10,42,10.0,85.0,4,59,fast
2731,10,43,14.0,85.0,6,58,general
2732,11,44,18.0,85.0,4,52,general
2733,11,45,22.0,85.0,4,57,general
2734,11,46,26.0,85.0,6,63,fragile
2735,11,47,30.0,85.0,4,62,fast
2736,0,0,2.0,86.5,4,68,fast
2737,0,1,6.0,86.5,6,53,general
2738,0,2,10.0,86.5,4,67,general
2739,0,3,14.0,86.5,4,58,fast
2740,1,4,18.0,86.5,6,69,general
2741,1,5,22.0,86.5,6,61,fast
2742,1,6,26.0,86.5,4,63,fragile
2743,1,7,30.0,86.5,6,56,general
2744,2,8,2.0,86.5,6,58,fast
2745,2,9,6.0,86.5,4,52,fragile
2746,2,10,10.0,86.5,5,65,fast
2747,2,11,14.0,86.5,5,61,general
2748,3,12,18.0,86.5,5,69,general
2749,3,13,22.0,86.5,5,55,fast
2750,3,14,26.0,86.5,5,52,general
2751,3,15,30.0,86.5,6,59,fragile
2752,4,16,2.0,86.5,4,55,fragile
2753,4,17,6.0,86.5,5,54,general
2754,4,18,10.0,86.5,5,67,general
2755,4,19,14.0,86.5,6,62,general
2756,5,20,18.0,86.5,6,66,general
2757,5,21,22.0,86.5,4,56,bulk
2758,5,22,26.0,86.5,5,67,fragile
2759,5,23,30.0,86.5,4,55,fast
2760,6,24,2.0,86.5,5,59,general
2761,6,25,6.0,86.5,5,69,fragile
2762,6,26,10.0,86.5,6,53,fast
2763,6,27,14.0,86.5,6,54,fast
2764,7,28,18.0,86.5,5,65,fast
2765,7,29,22.0,86.5,6,68,general
2766,7,30,26.0,86.5,5,58,fast
2767,7,31,30.0,86.5,4,60,general
2768,8,32,2.0,86.5,5,62,bulk
2769,8,33,6.0,86.5,5,63,bulk
2770,8,34,10.0,86.5,6,61,fast
2771,8,35,14.0,86.5,6,67,general
2772,9,36,18.0,86.5,4,52,general
2773,9,37,22.0,86.5,4,59,fragile
2774,9,38,26.0,86.5,5,61,fast
2775,9,39,30.0,86.5,6,62,bulk
2776,10,40,2.0,86.5,5,55,fragile
2777,10,41,6.0,86.5,6,53,fragile
2778,10,42,10.0,86.5,4,56,general
2779,10,43,14.0,86.5,5,69,general
2780,11,44,18.0,86.5,6,53,fragile
2781,11,45,22.0,86.5,4,52,bulk
2782,11,46,26.0,86.5,6,58,bulk
2783,11,47,30.0,86.5,5,68,general
2784,0,0,2.0,88.0,4,57,bulk
2785,0,1,6.0,88.0,4,60,fast
2786,0,2,10.0,88.0,4,63,fast
2787,0,3,14.0,88.0,4,66,fragile
2788,1,4,18.0,88.0,6,52,general
2789,1,5,22.0,88.0,6,64,general
2790,1,6,26.0,88.0,6,66,fragile
2791,1,7,30.0,88.0,6,64,bulk
2792,2,8,2.0,88.0,5,59,bulk
2793,2,9,6.0,88.0,4,65,fragile
2794,2,10,10.0,88.0,5,67,fast
2795,2,11,14.0,88.0,6,56,general
2796,3,12,18.0,88.0,6,64,general
2797,3,13,22.0,88.0,5,62,general
2798,3,14,26.0,88.0,6,61,fast
2799,3,15,30.0,88.0,6,56,general
2800,4,16,2.0,88.0,6,66,bulk
2801,4,17,6.0,88.0,6,52,fragile
2802,4,18,10.0,88.0,4,67,general
2803,4,19,14.0,88.0,6,57,general
2804,5,20,18.0,88.0,5,55,general
2805,5,21,22.0,88.0,6,57,general
2806,5,22,26.0,88.0,4,65,bulk
2807,5,23,30.0,88.0,4,69,general
2808,6,24,2.0,88.0,6,65,fragile
2809,6,25,6.0,88.0,5,55,fragile
2810,6,26,10.0,88.0,5,54,fragile
2811,6,27,14.0,88.0,4,52,general
2812,7,28,18.0,88.0,6,67,fast
2813,7,29,22.0,88.0,4,67,fragile
2814,7,30,26.0,88.0,4,65,fragile
2815,7,31,30.0,88.0,4,60,fast
2816,8,32,2.0,88.0,4,69,general
2817,8,33,6.0,88.0,5,53,fragile
2818,8,34,10.0,88.0,5,61,bulk
2819,8,35,14.0,88.0,4,55,general
2820,9,36,18.0,88.0,4,63,general
2821,9,37,22.0,88.0,4,69,fast
2822,9,38,26.0,88.0,4,54,fragile
2823,9,39,30.0,88.0,6,55,fragile
2824,10,40,2.0,88.0,5,59,bulk
2825,10,41,6.0,88.0,4,58,general
2826,10,42,10.0,88.0,5,66,bulk
2827,10,43,14.0,88.0,5,68,fragile
2828,11,44,18.0,88.0,6,65,fragile
2829,11,45,22.0,88.0,5,69,fast
2830,11,46,26.0,88.0,6,58,general
2831,11,47,30.0,88.0,4,69,fast
2832,0,0,2.0,89.5,4,53,general
2833,0,1,6.0,89.5,5,53,fast
2834,0,2,10.0,89.5,4,56,general
2835,0,3,14.0,89.5,5,52,general
2836,1,4,18.0,89.5,6,68,general
2837,1,5,22.0,89.5,6,67,fast
2838,1,6,26.0,89.5,6,57,fragile
2839,1,7,30.0,89.5,4,66,fast
2840,2,8,2.0,89.5,4,67,fragile
2841,2,9,6.0,89.5,4,56,fast
2842,2,10,10.0,89.5,4,58,general
2843,2,11,14.0,89.5,5,55,fast
2844,3,12,18.0,89.5,4,60,general
2845,3,13,22.0,89.5,6,52,general
2846,3,14,26.0,89.5,4,66,fragile
2847,3,15,30.0,89.5,6,63,fast
2848,4,16,2.0,89.5,4,69,general
2849,4,17,6.0,89.5,5,60,fragile
2850,4,18,10.0,89.5,5,62,fast
2851,4,19,14.0,89.5,6,68,bulk
2852,5,20,18.0,89.5,4,56,general
2853,5,21,22.0,89.5,6,59,general
2854,5,22,26.0,89.5,6,57,fast
2855,5,23,30.0,89.5,6,61,general
2856,6,24,2.0,89.5,6,64,fast
2857,6,25,6.0,89.5,6,60,bulk
2858,6,26,10.0,89.5,4,69,fast
2859,6,27,14.0,89.5,6,58,general
2860,7,28,18.0,89.5,4,58,fragile
2861,7,29,22.0,89.5,4,59,fast
2862,7,30,26.0,89.5,4,58,general
2863,7,31,30.0,89.5,6,61,fast
2864,8,32,2.0,89.5,5,60,fragile
2865,8,33,6.0,89.5,5,69,fast
2866,8,34,10.0,89.5,5,61,general
2867,8,35,14.0,89.5,4,69,fast
2868,9,36,18.0,89.5,6,58,general
2869,9,37,22.0,89.5,4,59,general
2870,9,38,26.0,89.5,4,53,fast
2871,9,39,30.0,89.5,4,63,general
2872,10,40,2.0,89.5,5,64,fast
2873,10,41,6.0,89.5,5,66,fast
2874,10,42,10.0,89.5,6,56,fast
2875,10,43,14.0,89.5,4,53,general
2876,11,44,18.0,89.5,6,55,general
2877,11,45,22.0,89.5,5,62,fast
2878,11,46,26.0,89.5,6,68,bulk
2879,11,47,30.0,89.5,4,68,general
2880,0,0,2.0,91.0,5,53,bulk
2881,0,1,6.0,91.0,4,62,general
2882,0,2,10.0,91.0,5,66,fast
2883,0,3,14.0,91.0,4,63,general
2884,1,4,18.0,91.0,5,55,general
2885,1,5,22.0,91.0,4,62,general
2886,1,6,26.0,91.0,5,63,general
2887,1,7,30.0,91.0,6,58,bulk
2888,2,8,2.0,91.0,4,56,general
2889,2,9,6.0,91.0,5,56,general
2890,2,10,10.0,91.0,5,64,fragile
2891,2,11,14.0,91.0,5,63,fast
2892,3,12,18.0,91.0,4,64,general
2893,3,13,22.0,91.0,6,61,fast
2894,3,14,26.0,91.0,6,67,fast
2895,3,15,30.0,91.0,5,65,fast
2896,4,16,2.0,91.0,4,54,general
2897,4,17,6.0,91.0,6,54,bulk
2898,4,18,10.0,91.0,4,56,fragile
2899,4,19,14.0,91.0,5,66,general
2900,5,20,18.0,91.0,4,68,fragile
2901,5,21,22.0,91.0,5,55,general
2902,5,22,26.0,91.0,4,69,fast
2903,5,23,30.0,91.0,6,53,general
2904,6,24,2.0,91.0,6,65,general
2905,6,25,6.0,91.0,5,62,fragile
2906,6,26,10.0,91.0,6,55,fast
2907,6,27,14.0,91.0,4,63,general
2908,7,28,18.0,91.0,4,52,bulk
2909,7,29,22.0,91.0,4,60,fast
2910,7,30,26.0,91.0,4,56,fast
2911,7,31,30.0,91.0,6,54,general
2912,8,32,2.0,91.0,5,57,fragile
2913,8,33,6.0,91.0,5,59,fragile
2914,8,34,10.0,91.0,4,65,fragile
2915,8,35,14.0,91.0,6,67,fast
2916,9,36,18.0,91.0,5,59,fast
2917,9,37,22.0,91.0,5,52,general
2918,9,38,26.0,91.0,4,57,fast
2919,9,39,30.0,91.0,4,56,bulk
2920,10,40,2.0,91.0,5,54,bulk
2921,10,41,6.0,91.0,5,57,general
2922,10,42,10.0,91.0,6,57,fragile
2923,10,43,14.0,91.0,4,53,bulk
2924,11,44,18.0,91.0,6,61,fragile
2925,11,45,22.0,91.0,6,64,general
2926,11,46,26.0,91.0,6,54,bulk
2927,11,47,30.0,91.0,5,61,general
2928,0,0,2.0,92.5,5,61,fast
2929,0,1,6.0,92.5,6,61,fast
2930,0,2,10.0,92.5,5,54,general
2931,0,3,14.0,92.5,4,60,fragile
2932,1,4,18.0,92.5,4,54,general
2933,1,5,22.0,92.5,4,62,general
2934,1,6,26.0,92.5,4,53,fast
2935,1,7,30.0,92.5,4,63,general
2936,2,8,2.0,92.5,6,60,fast
2937,2,9,6.0,92.5,6,52,general
2938,2,10,10.0,92.5,5,54,bulk
2939,2,11,14.0,92.5,4,63,fragile
2940,3,12,18.0,92.5,6,62,fast
2941,3,13,22.0,92.5,5,67,general
2942,3,14,26.0,92.5,5,65,general
2943,3,15,30.0,92.5,5,55,general
2944,4,16,2.0,92.5,6,57,bulk
2945,4,17,6.0,92.5,4,55,bulk
2946,4,18,10.0,92.5,5,69,general
2947,4,19,14.0,92.5,4,53,fast
2948,5,20,18.0,92.5,5,67,bulk
2949,5,21,22.0,92.5,5,54,general
2950,5,22,26.0,92.5,4,68,bulk
2951,5,23,30.0,92.5,5,56,general
2952,6,24,2.0,92.5,4,66,general
2953,6,25,6.0,92.5,6,58,fast
2954,6,26,10.0,92.5,6,58,general
2955,6,27,14.0,92.5,6,58,general
2956,7,28,18.0,92.5,4,56,bulk
2957,7,29,22.0,92.5,6,53,fast
2958,7,30,26.0,92.5,4,56,general
2959,7,31,30.0,92.5,4,66,general
2960,8,32,2.0,92.5,4,69,general
2961,8,33,6.0,92.5,5,59,general
2962,8,34,10.0,92.5,5,66,general
2963,8,35,14.0,92.5,4,62,general
2964,9,36,18.0,92.5,6,58,fast
2965,9,37,22.0,92.5,6,59,general
2966,9,38,26.0,92.5,5,59,fast
2967,9,39,30.0,92.5,4,59,general
2968,10,40,2.0,92.5,5,62,general
2969,10,41,6.0,92.5,5,54,fragile
2970,10,42,10.0,92.5,5,56,fast
2971,10,43,14.0,92.5,4,60,bulk
2972,11,44,18.0,92.5,4,64,general
2973,11,45,22.0,92.5,4,60,fast
2974,11,46,26.0,92.5,5,57,fast
2975,11,47,30.0,92.5,6,57,fragile
2976,0,0,2.0,94.0,6,56,general
2977,0,1,6.0,94.0,5,62,general
2978,0,2,10.0,94.0,4,69,fragile
2979,0,3,14.0,94.0,5,53,general
2980,1,4,18.0,94.0,5,52,general
2981,1,5,22.0,94.0,6,64,general
2982,1,6,26.0,94.0,4,53,fast
2983,1,7,30.0,94.0,5,54,fragile
2984,2,8,2.0,94.0,5,55,fast
2985,2,9,6.0,94.0,6,60,general
2986,2,10,10.0,94.0,6,62,fragile
2987,2,11,14.0,94.0,6,57,fragile
2988,3,12,18.0,94.0,4,66,fast
2989,3,13,22.0,94.0,4,60,fragile
2990,3,14,26.0,94.0,5,59,fast
2991,3,15,30.0,94.0,5,54,fast
2992,4,16,2.0,94.0,6,55,fast
2993,4,17,6.0,94.0,4,65,bulk
2994,4,18,10.0,94.0,5,55,general
2995,4,19,14.0,94.0,5,54,general
2996,5,20,18.0,94.0,5,52,fragile
2997,5,21,22.0,94.0,5,64,general
2998,5,22,26.0,94.0,4,57,general
2999,5,23,30.0,94.0,6,58,general
3000,6,24,2.0,94.0,4,58,general
3001,6,25,6.0,94.0,4,54,general
3002,6,26,10.0,94.0,6,59,general
3003,6,27,14.0,94.0,5,52,fragile
3004,7,28,18.0,94.0,5,60,general
3005,7,29,22.0,94.0,5,58,fast
3006,7,30,26.0,94.0,5,69,general
3007,7,31,30.0,94.0,6,64,fast
3008,8,32,2.0,94.0,5,61,general
3009,8,33,6.0,94.0,6,60,general
3010,8,34,10.0,94.0,5,69,general
3011,8,35,14.0,94.0,4,57,general
3012,9,36,18.0,94.0,5,59,fragile
3013,9,37,22.0,94.0,6,65,fragile
3014,9,38,26.0,94.0,6,54,general
3015,9,39,30.0,94.0,4,55,general
3016,10,40,2.0,94.0,6,58,fast
3017,10,41,6.0,94.0,5,68,bulk
3018,10,42,10.0,94.0,4,65,general
3019,10,43,14.0,94.0,4,53,general
3020,11,44,18.0,94.0,5,52,general
3021,11,45,22.0,94.0,4,64,fragile
3022,11,46,26.0,94.0,6,60,general
3023,11,47,30.0,94.0,6,63,general
3024,0,0,2.0,95.5,4,64,bulk
3025,0,1,6.0,95.5,6,57,general
3026,0,2,10.0,95.5,4,63,fragile
3027,0,3,14.0,95.5,5,64,general
3028,1,4,18.0,95.5,4,62,fragile
3029,1,5,22.0,95.5,4,61,general
3030,1,6,26.0,95.5,6,52,fragile
3031,1,7,30.0,95.5,4,66,general
3032,2,8,2.0,95.5,4,63,general
3033,2,9,6.0,95.5,4,60,fast
3034,2,10,10.0,95.5,4,63,general
3035,2,11,14.0,95.5,5,61,fast
3036,3,12,18.0,95.5,5,52,general
3037,3,13,22.0,95.5,4,63,bulk
3038,3,14,26.0,95.5,6,56,fragile
3039,3,15,30.0,95.5,4,53,general
3040,4,16,2.0,95.5,5,57,general
3041,4,17,6.0,95.5,4,54,fast
3042,4,18,10.0,95.5,5,67,fast
3043,4,19,14.0,95.5,4,54,general
3044,5,20,18.0,95.5,4,52,general
3045,5,21,22.0,95.5,6,64,fast
3046,5,22,26.0,95.5,4,55,bulk
3047,5,23,30.0,95.5,6,67,general
3048,6,24,2.0,95.5,6,65,general
3049,6,25,6.0,95.5,6,57,general
3050,6,26,10.0,95.5,4,68,fast
3051,6,27,14.0,95.5,6,64,general
3052,7,28,18.0,95.5,6,59,fast
3053,7,29,22.0,95.5,4,56,bulk
3054,7,30,26.0,95.5,6,52,fragile
3055,7,31,30.0,95.5,5,62,general
3056,8,32,2.0,95.5,6,68,general
3057,8,33,6.0,95.5,6,66,general
3058,8,34,10.0,95.5,4,55,fragile
3059,8,35,14.0,95.5,6,63,general
3060,9,36,18.0,95.5,5,61,general
3061,9,37,22.0,95.5,5,66,general
3062,9,38,26.0,95.5,4,63,general
3063,9,39,30.0,95.5,6,53,general
3064,10,40,2.0,95.5,4,53,fast
3065,10,41,6.0,95.5,6,59,general
3066,10,42,10.0,95.5,6,68,general
3067,10,43,14.0,95.5,4,67,fast
3068,11,44,18.0,95.5,4,55,general
3069,11,45,22.0,95.5,5,57,fast
3070,11,46,26.0,95.5,6,69,general
3071,11,47,30.0,95.5,4,67,fast
3072,0,0,2.0,97.0,6,61,fragile
3073,0,1,6.0,97.0,4,56,general
3074,0,2,10.0,97.0,5,57,general
3075,0,3,14.0,97.0,5,61,fast
3076,1,4,18.0,97.0,5,59,fast
3077,1,5,22.0,97.0,5,62,general
3078,1,6,26.0,97.0,4,63,general
3079,1,7,30.0,97.0,4,59,fast
3080,2,8,2.0,97.0,4,53,fragile
3081,2,9,6.0,97.0,4,63,general
3082,2,10,10.0,97.0,6,52,general
3083,2,11,14.0,97.0,5,52,bulk
3084,3,12,18.0,97.0,6,53,fragile
3085,3,13,22.0,97.0,4,55,bulk
3086,3,14,26.0,97.0,4,55,general
3087,3,15,30.0,97.0,6,64,fast
3088,4,16,2.0,97.0,5,62,general
3089,4,17,6.0,97.0,4,55,general
3090,4,18,10.0,97.0,5,60,bulk
3091,4,19,14.0,97.0,5,60,fast
3092,5,20,18.0,97.0,5,62,general
3093,5,21,22.0,97.0,6,63,bulk
3094,5,22,26.0,97.0,6,64,fast
3095,5,23,30.0,97.0,6,68,general
3096,6,24,2.0,97.0,4,67,bulk
3097,6,25,6.0,97.0,4,63,general
3098,6,26,10.0,97.0,5,69,general
3099,6,27,14.0,97.0,4,59,general
3100,7,28,18.0,97.0,5,52,general
3101,7,29,22.0,97.0,4,68,general
3102,7,30,26.0,97.0,6,52,general
3103,7,31,30.0,97.0,5,57,general
3104,8,32,2.0,97.0,5,54,general
3105,8,33,6.0,97.0,4,68,fast
3106,8,34,10.0,97.0,4,57,fast
3107,8,35,14.0,97.0,6,56,general
3108,9,36,18.0,97.0,5,65,general
3109,9,37,22.0,97.0,5,60,general
3110,9,38,26.0,97.0,6,58,general
3111,9,39,30.0,97.0,4,62,general
3112,10,40,2.0,97.0,4,65,general
3113,10,41,6.0,97.0,4,65,fragile
3114,10,42,10.0,97.0,4,63,general
3115,10,43,14.0,97.0,4,64,general
3116,11,44,18.0,97.0,4,57,general
3117,11,45,22.0,97.0,6,54,bulk
3118,11,46,26.0,97.0,5,60,bulk
3119,11,47,30.0,97.0,4,53,fragile
3120,0,0,2.0,98.5,6,67,bulk
3121,0,1,6.0,98.5,4,63,fragile
3122,0,2,10.0,98.5,4,68,fragile
3123,0,3,14.0,98.5,5,52,bulk
3124,1,4,18.0,98.5,6,53,fragile
3125,1,5,22.0,98.5,4,54,general
3126,1,6,26.0,98.5,4,61,general
3127,1,7,30.0,98.5,6,58,general
3128,2,8,2.0,98.5,6,60,general
3129,2,9,6.0,98.5,4,66,fast
3130,2,10,10.0,98.5,5,52,fast
3131,2,11,14.0,98.5,5,56,bulk
3132,3,12,18.0,98.5,4,63,general
3133,3,13,22.0,98.5,5,59,general
3134,3,14,26.0,98.5,4,62,fast
3135,3,15,30.0,98.5,4,63,fast
3136,4,16,2.0,98.5,4,63,general
3137,4,17,6.0,98.5,6,67,general
3138,4,18,10.0,98.5,5,65,general
3139,4,19,14.0,98.5,4,67,general
3140,5,20,18.0,98.5,6,68,fast
3141,5,21,22.0,98.5,6,63,fast
3142,5,22,26.0,98.5,4,61,general
3143,5,23,30.0,98.5,6,66,fragile
3144,6,24,2.0,98.5,6,60,bulk
3145,6,25,6.0,98.5,4,55,general
3146,6,26,10.0,98.5,5,68,bulk
3147,6,27,14.0,98.5,5,57,general
3148,7,28,18.0,98.5,5,67,general
3149,7,29,22.0,98.5,6,61,general
3150,7,30,26.0,98.5,6,68,fast
3151,7,31,30.0,98.5,4,54,general
3152,8,32,2.0,98.5,4,56,general
3153,8,33,6.0,98.5,5,60,fast
3154,8,34,10.0,98.5,4,56,general
3155,8,35,14.0,98.5,4,69,general
3156,9,36,18.0,98.5,5,53,general
3157,9,37,22.0,98.5,4,60,general
3158,9,38,26.0,98.5,6,56,general
3159,9,39,30.0,98.5,4,53,general
3160,10,40,2.0,98.5,6,57,fragile
3161,10,41,6.0,98.5,6,65,fast
3162,10,42,10.0,98.5,6,56,fast
3163,10,43,14.0,98.5,5,60,fragile
3164,11,44,18.0,98.5,6,57,bulk
3165,11,45,22.0,98.5,6,61,fast
3166,11,46,26.0,98.5,6,69,general
3167,11,47,30.0,98.5,6,65,fast
3168,0,0,2.0,100.0,6,60,fast
3169,0,1,6.0,100.0,6,55,general
3170,0,2,10.0,100.0,4,57,bulk
3171,0,3,14.0,100.0,4,54,fragile
3172,1,4,18.0,100.0,6,55,fast
3173,1,5,22.0,100.0,5,64,general
3174,1,6,26.0,100.0,4,64,fragile
3175,1,7,30.0,100.0,5,58,fragile
3176,2,8,2.0,100.0,5,53,general
3177,2,9,6.0,100.0,4,62,fragile
3178,2,10,10.0,100.0,6,67,fragile
3179,2,11,14.0,100.0,6,68,bulk
3180,3,12,18.0,100.0,4,60,general
3181,3,13,22.0,100.0,5,54,general
3182,3,14,26.0,100.0,5,68,general
3183,3,15,30.0,100.0,5,66,fragile
3184,4,16,2.0,100.0,5,64,fast
3185,4,17,6.0,100.0,4,64,fast
3186,4,18,10.0,100.0,5,53,general
3187,4,19,14.0,100.0,6,66,fast
3188,5,20,18.0,100.0,4,64,general
3189,5,21,22.0,100.0,6,55,general
3190,5,22,26.0,100.0,4,56,general
3191,5,23,30.0,100.0,6,55,fragile
3192,6,24,2.0,100.0,6,55,general
3193,6,25,6.0,100.0,6,59,bulk
3194,6,26,10.0,100.0,5,58,bulk
3195,6,27,14.0,100.0,4,69,general
3196,7,28,18.0,100.0,4,69,fragile
3197,7,29,22.0,100.0,4,53,fragile
3198,7,30,26.0,100.0,4,62,fragile
3199,7,31,30.0,100.0,5,55,general
3200,8,32,2.0,100.0,5,60,fast
3201,8,33,6.0,100.0,6,52,general
3202,8,34,10.0,100.0,4,53,bulk
3203,8,35,14.0,100.0,4,57,general
3204,9,36,18.0,100.0,5,65,fast
3205,9,37,22.0,100.0,4,55,fast
3206,9,38,26.0,100.0,6,65,general
3207,9,39,30.0,100.0,6,63,fast
3208,10,40,2.0,100.0,5,67,general
3209,10,41,6.0,100.0,4,60,fragile
3210,10,42,10.0,100.0,6,57,general
3211,10,43,14.0,100.0,6,59,general
3212,11,44,18.0,100.0,5,54,fast
3213,11,45,22.0,100.0,5,55,fragile
3214,11,46,26.0,100.0,6,66,general
3215,11,47,30.0,100.0,6,55,general
3216,0,0,2.0,101.5,4,57,fast
3217,0,1,6.0,101.5,4,60,general
3218,0,2,10.0,101.5,5,56,general
3219,0,3,14.0,101.5,6,55,bulk
3220,1,4,18.0,101.5,5,58,general
3221,1,5,22.0,101.5,6,56,bulk
3222,1,6,26.0,101.5,5,58,fast
3223,1,7,30.0,101.5,6,62,general
3224,2,8,2.0,101.5,6,52,general
3225,2,9,6.0,101.5,5,62,fast
3226,2,10,10.0,101.5,6,57,general
3227,2,11,14.0,101.5,6,65,general
3228,3,12,18.0,101.5,6,61,bulk
3229,3,13,22.0,101.5,6,62,general
3230,3,14,26.0,101.5,5,52,fragile
3231,3,15,30.0,101.5,6,63,general
3232,4,16,2.0,101.5,6,59,general
3233,4,17,6.0,101.5,4,65,fragile
3234,4,18,10.0,101.5,6,52,general
3235,4,19,14.0,101.5,6,53,fast
3236,5,20,18.0,101.5,5,65,fragile
3237,5,21,22.0,101.5,6,53,bulk
3238,5,22,26.0,101.5,5,67,fast
3239,5,23,30.0,101.5,5,62,fragile
3240,6,24,2.0,101.5,4,58,fast
3241,6,25,6.0,101.5,5,52,fragile
3242,6,26,10.0,101.5,6,61,fragile
3243,6,27,14.0,101.5,6,52,fragile
3244,7,28,18.0,101.5,5,59,general
3245,7,29,22.0,101.5,4,55,fast
3246,7,30,26.0,101.5,4,58,fragile
3247,7,31,30.0,101.5,4,65,general
3248,8,32,2.0,101.5,5,66,fragile
3249,8,33,6.0,101.5,6,57,general
3250,8,34,10.0,101.5,4,66,fast
3251,8,35,14.0,101.5,5,52,fragile
3252,9,36,18.0,101.5,5,52,fragile
3253,9,37,22.0,101.5,4,61,fast
3254,9,38,26.0,101.5,6,54,general
3255,9,39,30.0,101.5,5,56,general
3256,10,40,2.0,101.5,4,67,general
3257,10,41,6.0,101.5,6,56,general
3258,10,42,10.0,101.5,4,55,general
3259,10,43,14.0,101.5,6,64,fragile
3260,11,44,18.0,101.5,4,69,fast
3261,11,45,22.0,101.5,4,60,general
3262,11,46,26.0,101.5,5,69,general
3263,11,47,30.0,101.5,4,52,general
3264,0,0,2.0,103.0,4,62,fast
3265,0,1,6.0,103.0,4,58,fast
3266,0,2,10.0,103.0,4,67,bulk
3267,0,3,14.0,103.0,4,58,fast
3268,1,4,18.0,103.0,4,53,general
3269,1,5,22.0,103.0,4,66,general
3270,1,6,26.0,103.0,4,58,general
3271,1,7,30.0,103.0,4,54,bulk
3272,2,8,2.0,103.0,6,59,fragile
3273,2,9,6.0,103.0,6,62,fragile
3274,2,10,10.0,103.0,6,56,fragile
3275,2,11,14.0,103.0,5,52,fragile
3276,3,12,18.0,103.0,5,69,fragile
3277,3,13,22.0,103.0,4,68,general
3278,3,14,26.0,103.0,6,66,fragile
3279,3,15,30.0,103.0,6,55,bulk
3280,4,16,2.0,103.0,5,65,fragile
3281,4,17,6.0,103.0,5,66,fast
3282,4,18,10.0,103.0,6,66,general
3283,4,19,14.0,103.0,4,64,general
3284,5,20,18.0,103.0,5,63,general
3285,5,21,22.0,103.0,5,67,fast
3286,5,22,26.0,103.0,5,55,bulk
3287,5,23,30.0,103.0,4,58,general
3288,6,24,2.0,103.0,4,56,fragile
3289,6,25,6.0,103.0,4,59,fragile
3290,6,26,10.0,103.0,5,68,bulk
3291,6,27,14.0,103.0,6,67,general
3292,7,28,18.0,103.0,5,59,fast
3293,7,29,22.0,103.0,4,57,fast
3294,7,30,26.0,103.0,5,61,general
3295,7,31,30.0,103.0,5,54,fragile
3296,8,32,2.0,103.0,5,54,general
3297,8,33,6.0,103.0,5,63,fast
3298,8,34,10.0,103.0,6,67,general
3299,8,35,14.0,103.0,6,57,general
3300,9,36,18.0,103.0,4,62,bulk
3301,9,37,22.0,103.0,4,58,fragile
3302,9,38,26.0,103.0,6,52,general
3303,9,39,30.0,103.0,6,61,fast
3304,10,40,2.0,103.0,6,57,general
3305,10,41,6.0,103.0,6,60,general
3306,10,42,10.0,103.0,5,66,fragile
3307,10,43,14.0,103.0,6,65,general
3308,11,44,18.0,103.0,5,69,fast
3309,11,45,22.0,103.0,4,68,bulk
3310,11,46,26.0,103.0,5,69,fast
3311,11,47,30.0,103.0,4,67,general
3312,0,0,2.0,104.5,4,62,general
3313,0,1,6.0,104.5,4,58,general
3314,0,2,10.0,104.5,4,56,fast
3315,0,3,14.0,104.5,6,64,fast
3316,1,4,18.0,104.5,6,68,general
3317,1,5,22.0,104.5,4,56,fast
3318,1,6,26.0,104.5,4,60,general
3319,1,7,30.0,104.5,4,61,fragile
3320,2,8,2.0,104.5,4,69,general
3321,2,9,6.0,104.5,5,55,fragile
3322,2,10,10.0,104.5,5,53,bulk
3323,2,11,14.0,104.5,6,68,general
3324,3,12,18.0,104.5,6,61,general
3325,3,13,22.0,104.5,5,57,fragile
3326,3,14,26.0,104.5,4,52,general
3327,3,15,30.0,104.5,4,58,fast
3328,4,16,2.0,104.5,4,66,general
3329,4,17,6.0,104.5,4,68,general
3330,4,18,10.0,104.5,4,61,fragile
3331,4,19,14.0,104.5,5,62,general
3332,5,20,18.0,104.5,5,58,general
3333,5,21,22.0,104.5,5,65,fragile
3334,5,22,26.0,104.5,5,57,fast
3335,5,23,30.0,104.5,4,67,fast
3336,6,24,2.0,104.5,4,67,fast
3337,6,25,6.0,104.5,5,53,general
3338,6,26,10.0,104.5,5,57,fast
3339,6,27,14.0,104.5,5,62,bulk
3340,7,28,18.0,104.5,6,66,bulk
3341,7,29,22.0,104.5,4,68,general
3342,7,30,26.0,104.5,5,56,fast
3343,7,31,30.0,104.5,5,52,fast
3344,8,32,2.0,104.5,4,58,general
3345,8,33,6.0,104.5,6,61,fast
3346,8,34,10.0,104.5,5,52,general
3347,8,35,14.0,104.5,4,55,general
3348,9,36,18.0,104.5,6,68,bulk
3349,9,37,22.0,104.5,6,60,fragile
3350,9,38,26.0,104.5,5,66,bulk
3351,9,39,30.0,104.5,5,58,fragile
3352,10,40,2.0,104.5,4,61,fast
3353,10,41,6.0,104.5,4,55,general
3354,10,42,10.0,104.5,4,64,fast
3355,10,43,14.0,104.5,5,57,fragile
3356,11,44,18.0,104.5,4,54,bulk
3357,11,45,22.0,104.5,4,61,general
3358,11,46,26.0,104.5,5,53,general
3359,11,47,30.0,104.5,4,57,fast
3360,0,0,2.0,106.0,6,52,fast
3361,0,1,6.0,106.0,6,56,general
3362,0,2,10.0,106.0,6,57,general
3363,0,3,14.0,106.0,5,54,fragile
3364,1,4,18.0,106.0,6,56,bulk
3365,1,5,22.0,106.0,6,55,fast
3366,1,6,26.0,106.0,5,62,fast
3367,1,7,30.0,106.0,4,64,fast
3368,2,8,2.0,106.0,4,56,general
